id,text,label
4634,one-sided weakness call emergency services,emergency
468,fatigue no shortness of breath or chest pain,self-monitor
161,sneezing no shortness of breath or chest pain,self-monitor
2111,worsening cough and headache for 3 days,doctor
4001,seizure call emergency services,emergency
982,woke up with: chills for 2 days no shortness of breath or chest pain.,self-monitor
3731,Fainting need urgent check,urgent-care
3911,one-sided weakness started suddenly call emergency services,emergency
1617,severe sore throat and watery eyes for 1 day symptoms are getting worse,doctor
4753,Very low blood pressure started suddenly loss of consciousness.,emergency
2016,worsening cough and mild stomach pain for 1 day symptoms are getting worse,doctor
4517,very low blood pressure loss of consciousness,emergency
2199,Persistent bleeding and sore throat since this morning symptoms are getting worse.,doctor
4185,woke up with: very low blood pressure started suddenly,emergency
2088,Productive cough and mild stomach pain intermittently,doctor
3216,I'm 62 difficulty breathing need urgent check,urgent-care
3682,woke up with: dehydration.,urgent-care
1270,new lump for 3 days.,doctor
2197,abdominal pain and low fever since this morning,doctor
4861,severe bleeding started suddenly.,emergency
662,Watery eyes for a week,self-monitor
4956,began after eating: sudden confusion call emergency services,emergency
2810,moderate chest pain started 3 days,urgent-care
1444,A 40-year-old vomiting and watery eyes for 1 day,doctor
4112,Very low blood pressure loss of consciousness sustained blunt trauma,emergency
3775,One-sided weakness started suddenly after a sports injury,emergency
765,Nausea no shortness of breath or chest pain.,self-monitor
2973,confusion started since yesterday,urgent-care
4116,sudden confusion started suddenly.,emergency
2870,Severe abdominal pain started 3 days,urgent-care
3672,Sudden dizziness need urgent check.,urgent-care
4858,after the accident: difficulty breathing started suddenly,emergency
136,watery eyes no shortness of breath or chest pain,self-monitor
4675,one-sided weakness call emergency services,emergency
3922,severe head trauma,emergency
4151,Severe chest pain call emergency services,emergency
447,watery eyes,self-monitor
119,Mild cough for a week,self-monitor
2408,strong cough and sneezing for several hours,doctor
1596,Vomiting and watery eyes for 2 days symptoms are getting worse,doctor
3209,A 40-year-old sudden dizziness started 3 days,urgent-care
82,joint pain since this morning,self-monitor
1683,Blood in stool and joint pain intermittently,doctor
573,Started gradually: back ache,self-monitor
965,back ache for 3 days no shortness of breath or chest pain,self-monitor
1963,significant weight loss for several hours.,doctor
3475,moderate chest pain started a week need urgent check.,urgent-care
1924,Persistent bleeding and dizziness intermittently.,doctor
3760,difficulty breathing.,emergency
3561,severe abdominal pain,urgent-care
668,watery eyes,self-monitor
1855,woke up with: I am 25 years old vomiting and muscle ache since yesterday,doctor
2533,Severe vomiting started 3 days need urgent check,urgent-care
4221,Suspected stroke call emergency services,emergency
261,woke up with: sneezing,self-monitor
3688,Sudden dizziness started since this morning need urgent check,urgent-care
2157,significant weight loss and tiredness for 2 days.,doctor
725,Started suddenly: sore throat no shortness of breath or chest pain.,self-monitor
892,began after eating: lightheadedness no shortness of breath or chest pain,self-monitor
2001,Severe sore throat and headache for 2 days.,doctor
4767,After exercise: unconscious,emergency
4669,Slurred speech started suddenly.,emergency
4588,suspected stroke,emergency
2711,Sudden dizziness started a week need urgent check,urgent-care
1292,Vomiting and runny nose since yesterday,doctor
1753,productive cough and headache since yesterday symptoms are getting worse,doctor
4975,Seizure hit head on the floor,emergency
1236,sore throat no shortness of breath or chest pain,self-monitor
1827,Woke up with: A 40-year-old strong cough and mild cough for a week symptoms are getting worse,doctor
4016,seizure,emergency
3245,Severe abdominal pain started since this morning need urgent check,urgent-care
3143,worsening shortness of breath started intermittently need urgent check,urgent-care
1275,worsening cough and sneezing for 1 day,doctor
4042,Suspected stroke,emergency
51,mild stomach pain,self-monitor
4646,severe bleeding,emergency
4148,suspected stroke call emergency services,emergency
2498,persistent fever and back ache for several hours,doctor
770,muscle ache,self-monitor
97,joint pain for several hours,self-monitor
4109,After exercise: airway obstruction started suddenly,emergency
960,I'm 62 muscle ache,self-monitor
2839,started suddenly: severe vomiting need urgent check,urgent-care
1177,Dizziness.,self-monitor
3300,began after eating: fainting started 3 days,urgent-care
3077,A 40-year-old difficulty breathing started 2 days,urgent-care
4307,Severe head trauma started suddenly.,emergency
1694,blood in stool and joint pain for 3 days,doctor
2782,dehydration,urgent-care
2801,dehydration started 1 day need urgent check.,urgent-care
2311,abdominal pain and watery eyes for several hours symptoms are getting worse,doctor
3893,seizure,emergency
2249,severe sore throat and diarrhea intermittently,doctor
695,lightheadedness for 2 days no shortness of breath or chest pain.,self-monitor
1867,vision changes for several hours symptoms are getting worse,doctor
4077,difficulty breathing,emergency
879,low fever no shortness of breath or chest pain.,self-monitor
1571,A child aged 8 abdominal pain and lightheadedness for 2 days,doctor
452,lightheadedness for 2 days,self-monitor
1383,New lump for 3 days symptoms are getting worse.,doctor
1737,persistent bleeding and sneezing for several hours,doctor
1792,productive cough since yesterday.,doctor
4514,Unconscious call emergency services,emergency
3498,severe vomiting need urgent check,urgent-care
381,stuffy nose,self-monitor
2396,I am 25 years old blood in stool for 1 day,doctor
1516,blood in stool intermittently symptoms are getting worse,doctor
1733,I'm 62 high fever and dizziness for 3 days symptoms are getting worse.,doctor
2015,New lump and back ache for 2 days,doctor
1012,Lightheadedness,self-monitor
2671,Severe vomiting started since this morning need urgent check.,urgent-care
2701,A 40-year-old difficulty breathing need urgent check.,urgent-care
747,itchy eyes for several hours,self-monitor
2205,strong cough since this morning,doctor
2003,Severe sore throat and stuffy nose for 1 day symptoms are getting worse cut while working,doctor
3363,Began after eating: high fever with rash started 1 day need urgent check.,urgent-care
3274,A 40-year-old fainting started 1 day,urgent-care
4981,suspected stroke started suddenly call emergency services,emergency
3639,Started gradually: fainting started several hours,urgent-care
3865,severe head trauma call emergency services,emergency
2674,Started gradually: dehydration started intermittently cut while working,urgent-care
1888,I am 25 years old vision changes and low fever for 3 days,doctor
342,dizziness no shortness of breath or chest pain,self-monitor
2390,Strong cough and headache for 1 day symptoms are getting worse.,doctor
3318,fainting,urgent-care
823,Watery eyes since this morning,self-monitor
2757,A 70-year-old severe abdominal pain need urgent check,urgent-care
4766,slurred speech call emergency services,emergency
330,muscle ache,self-monitor
2252,Age 18 new lump and fatigue for 2 days,doctor
2868,high fever with rash started intermittently need urgent check,urgent-care
4278,Difficulty breathing started suddenly call emergency services,emergency
4286,difficulty breathing started suddenly.,emergency
2758,Dehydration started since yesterday.,urgent-care
689,I am 25 years old mild cough sustained blunt trauma,self-monitor
921,mild stomach pain since this morning.,self-monitor
2124,vomiting and chills for 2 days symptoms are getting worse,doctor
528,Muscle ache no shortness of breath or chest pain,self-monitor
1368,sinus pain intermittently,doctor
2379,A 70-year-old ear pain and nausea for 1 day symptoms are getting worse,doctor
1255,high fever and stuffy nose for 2 days symptoms are getting worse,doctor
538,itchy eyes,self-monitor
4942,Unconscious,emergency
517,Started gradually: chills since yesterday no shortness of breath or chest pain,self-monitor
3703,A child aged 8 dehydration started intermittently need urgent check,urgent-care
1309,Productive cough intermittently symptoms are getting worse.,doctor
2322,sinus pain and headache since yesterday symptoms are getting worse sustained blunt trauma,doctor
2430,High fever and headache for 2 days.,doctor
2130,sinus pain for 1 day,doctor
132,diarrhea no shortness of breath or chest pain,self-monitor
2095,A child aged 8 vomiting for 3 days,doctor
421,Tiredness no shortness of breath or chest pain,self-monitor
2813,Started gradually: worsening shortness of breath started 3 days need urgent check,urgent-care
1725,A 70-year-old significant weight loss for 2 days symptoms are getting worse,doctor
4618,severe chest pain loss of consciousness,emergency
4939,very low blood pressure started suddenly,emergency
1907,A 70-year-old high fever and joint pain since this morning.,doctor
304,nausea no shortness of breath or chest pain,self-monitor
3365,High fever with rash started intermittently need urgent check.,urgent-care
4240,Began after eating: suspected stroke call emergency services,emergency
2911,Difficulty breathing started 1 day need urgent check.,urgent-care
1693,vision changes and lightheadedness for a week symptoms are getting worse,doctor
4143,Seizure started suddenly loss of consciousness,emergency
2316,After exercise: abdominal pain intermittently after a fall.,doctor
